"v^n-2_i,j","v^n-2_i-1,j","v^n-2_i+1,j","v^n-2_i,j-1","v^n-2_i,j+1","v^n-1_i,j","v^n-1_i-1,j","v^n-1_i+1,j","v^n-1_i,j-1","v^n-1_i,j+1","v^n_i,j","v^n_i-1,j","v^n_i+1,j","v^n_i,j-1","v^n_i,j+1","v^n+1_i,j","v^n+1_i-1,j","v^n+1_i+1,j","v^n+1_i,j-1","v^n+1_i,j+1"
7.57702e-39,1.73697e-37,3.29647e-40,5.06672e-39,1.00333e-38,1.31679e-36,2.99008e-35,5.77871e-38,8.77155e-37,1.75186e-36,2.21937e-34,4.97588e-33,9.85241e-36,1.47222e-34,2.96762e-34,3.55685e-32,7.83299e-31,1.60456e-33,2.34783e-32,4.78475e-32
1.00333e-38,2.30613e-37,4.35500e-40,7.57702e-39,1.23806e-38,1.75186e-36,3.99102e-35,7.66597e-38,1.31679e-36,2.17231e-36,2.96762e-34,6.68009e-33,1.31280e-35,2.21937e-34,3.69935e-34,4.78475e-32,1.05877e-30,2.14939e-33,3.55685e-32,6.00327e-32
1.23806e-38,2.85385e-37,5.36021e-40,1.00333e-38,1.45426e-38,2.17231e-36,4.96649e-35,9.47617e-38,1.75186e-36,2.56260e-36,3.69935e-34,8.36322e-33,1.63027e-35,2.96762e-34,4.38541e-34,6.00327e-32,1.33527e-30,2.68451e-33,4.78475e-32,7.16237e-32
1.45426e-38,3.36180e-37,6.28043e-40,1.23806e-38,1.64279e-38,2.56260e-36,5.87931e-35,1.11442e-37,2.17231e-36,2.90184e-36,4.38541e-34,9.95629e-33,1.92538e-35,3.69935e-34,4.98669e-34,7.16237e-32,1.60112e-30,3.18854e-33,6.00327e-32,8.19422e-32
1.64279e-38,3.80743e-37,7.07845e-40,1.45426e-38,1.79398e-38,2.90184e-36,6.67867e-35,1.25842e-37,2.56260e-36,3.16393e-36,4.98669e-34,1.13646e-32,2.18198e-35,4.38541e-34,5.45816e-34,8.19422e-32,1.84007e-30,3.63328e-33,7.16237e-32,9.02188e-32
1.79398e-38,4.16656e-37,7.71548e-40,1.64279e-38,1.89729e-38,3.16393e-36,7.30071e-35,1.36894e-37,2.90184e-36,3.30543e-36,5.45816e-34,1.24777e-32,2.38168e-35,4.98669e-34,5.69211e-34,9.02188e-32,2.03336e-30,3.98721e-33,8.19422e-32,9.46601e-32
1.89729e-38,4.41281e-37,8.14943e-40,1.79398e-38,1.93327e-38,3.30543e-36,7.64105e-35,1.42785e-37,3.16393e-36,3.32234e-36,5.69211e-34,1.30398e-32,2.47916e-35,5.45816e-34,5.70031e-34,9.46601e-32,2.13861e-30,4.17448e-33,9.02188e-32,9.50937e-32
-8.14827e-40,-1.89704e-38,-3.49668e-41,-8.29905e-40,-7.71463e-40,-1.42771e-37,-3.30514e-36,-6.15910e-39,-1.43413e-37,-1.36883e-37,-2.47900e-35,-5.69179e-34,-1.07752e-36,-2.48094e-35,-2.38156e-35,-4.17432e-33,-9.46570e-32,-1.83484e-34,-4.19038e-33,-3.98709e-33
-7.71463e-40,-1.79379e-38,-3.31432e-41,-8.14827e-40,-7.07797e-40,-1.36883e-37,-3.16371e-36,-5.91359e-39,-1.42771e-37,-1.25836e-37,-2.38156e-35,-5.45791e-34,-1.03688e-36,-2.47900e-35,-2.18191e-35,-3.98709e-33,-9.02165e-32,-1.75593e-34,-4.17432e-33,-3.63321e-33
-7.07797e-40,-1.64269e-38,-3.04585e-41,-7.71463e-40,-6.28033e-40,-1.25836e-37,-2.90171e-36,-5.44743e-39,-1.36883e-37,-1.11440e-37,-2.18191e-35,-4.98655e-34,-9.52295e-37,-2.38156e-35,-1.92536e-35,-3.63321e-33,-8.19409e-32,-1.60475e-34,-3.98709e-33,-3.18852e-33
-6.28033e-40,-1.45424e-38,-2.70808e-41,-7.07797e-40,-5.36045e-40,-1.11440e-37,-2.56257e-36,-4.83625e-39,-1.25836e-37,-9.47646e-38,-1.92536e-35,-4.38538e-34,-8.42854e-37,-2.18191e-35,-1.63030e-35,-3.18852e-33,-7.16233e-32,-1.41338e-34,-3.63321e-33,-2.68454e-33
-5.36045e-40,-1.23811e-38,-2.31660e-41,-6.28033e-40,-4.35554e-40,-9.47646e-38,-2.17238e-36,-4.12386e-39,-1.11440e-37,-7.66664e-38,-1.63030e-35,-3.69942e-34,-7.16065e-37,-1.92536e-35,-1.31287e-35,-2.68454e-33,-6.00334e-32,-1.19471e-34,-3.18852e-33,-2.14947e-33
-4.35554e-40,-1.00345e-38,-1.88654e-41,-5.36045e-40,-3.29725e-40,-7.66664e-38,-1.75200e-36,-3.34551e-39,-9.47646e-38,-5.77966e-38,-1.31287e-35,-2.96778e-34,-5.78584e-37,-1.63030e-35,-9.85350e-36,-2.14947e-33,-4.78491e-32,-9.60460e-35,-2.68454e-33,-1.60467e-33
-3.29725e-40,-7.57869e-39,-1.43109e-41,-4.35554e-40,-2.20939e-40,-5.77966e-38,-1.31699e-36,-2.52848e-39,-7.66664e-38,-3.85948e-38,-9.85350e-36,-2.21960e-34,-4.35592e-37,-1.31287e-35,-6.55557e-36,-1.60467e-33,-3.55707e-32,-7.19702e-35,-2.14947e-33,-1.06293e-33
-2.20939e-40,-5.06874e-39,-9.60510e-42,-3.29725e-40,-1.10753e-40,-3.85948e-38,-8.77402e-37,-1.69189e-39,-5.77966e-38,-1.93024e-38,-6.55557e-36,-1.47250e-34,-2.90528e-37,-9.85350e-36,-3.27048e-36,-1.06293e-33,-2.34810e-32,-4.78179e-35,-1.60467e-33,-5.28740e-34
-1.10753e-40,-2.53775e-39,-4.82010e-42,-2.20939e-40,-5.33319e-44,-1.93024e-38,-4.38145e-37,-8.47297e-40,-3.85948e-38,-6.63809e-42,-3.27048e-36,-7.33231e-35,-1.45179e-37,-6.55557e-36,-7.64644e-40,-5.28740e-34,-1.16538e-32,-2.38337e-35,-1.06293e-33,-7.79005e-38
-5.33319e-44,-1.14395e-42,-2.48844e-45,-1.10753e-40,1.10649e-40,-6.63809e-42,-1.39978e-40,-3.12529e-43,-1.93024e-38,1.92895e-38,-7.64644e-40,-1.55547e-38,-3.71204e-41,-3.27048e-36,3.26900e-36,-7.79005e-38,-1.52200e-36,-3.93298e-39,-5.28740e-34,5.28589e-34
1.10649e-40,2.53553e-39,4.81527e-42,-5.33319e-44,2.20845e-40,1.92895e-38,4.37874e-37,8.46692e-40,-6.63809e-42,3.85832e-38,3.26900e-36,7.32929e-35,1.45107e-37,-7.64644e-40,6.55424e-36,5.28589e-34,1.16508e-32,2.38261e-35,-7.79005e-38,1.06280e-33
2.20845e-40,5.06672e-39,9.60074e-42,1.10649e-40,3.29647e-40,3.85832e-38,8.77155e-37,1.69135e-39,1.92895e-38,5.77871e-38,6.55424e-36,1.47222e-34,2.90463e-37,3.26900e-36,9.85241e-36,1.06280e-33,2.34783e-32,4.78110e-35,5.28589e-34,1.60456e-33
3.29647e-40,7.57702e-39,1.43073e-41,2.20845e-40,4.35500e-40,5.77871e-38,1.31679e-36,2.52803e-39,3.85832e-38,7.66597e-38,9.85241e-36,2.21937e-34,4.35539e-37,6.55424e-36,1.31280e-35,1.60456e-33,3.55685e-32,7.19647e-35,1.06280e-33,2.14939e-33
4.35500e-40,1.00333e-38,1.88629e-41,3.29647e-40,5.36021e-40,7.66597e-38,1.75186e-36,3.34520e-39,5.77871e-38,9.47617e-38,1.31280e-35,2.96762e-34,5.78549e-37,9.85241e-36,1.63027e-35,2.14939e-33,4.78475e-32,9.60422e-35,1.60456e-33,2.68451e-33
5.36021e-40,1.23806e-38,2.31649e-41,4.35500e-40,6.28043e-40,9.47617e-38,2.17231e-36,4.12373e-39,7.66597e-38,1.11442e-37,1.63027e-35,3.69935e-34,7.16050e-37,1.31280e-35,1.92538e-35,2.68451e-33,6.00327e-32,1.19470e-34,2.14939e-33,3.18854e-33
6.28043e-40,1.45426e-38,2.70813e-41,5.36021e-40,7.07845e-40,1.11442e-37,2.56260e-36,4.83632e-39,9.47617e-38,1.25842e-37,1.92538e-35,4.38541e-34,8.42864e-37,1.63027e-35,2.18198e-35,3.18854e-33,7.16237e-32,1.41339e-34,2.68451e-33,3.63328e-33
7.07845e-40,1.64279e-38,3.04607e-41,6.28043e-40,7.71548e-40,1.25842e-37,2.90184e-36,5.44772e-39,1.11442e-37,1.36894e-37,2.18198e-35,4.98669e-34,9.52329e-37,1.92538e-35,2.38168e-35,3.63328e-33,8.19422e-32,1.60479e-34,3.18854e-33,3.98721e-33
7.71548e-40,1.79398e-38,3.31472e-41,7.07845e-40,8.14943e-40,1.36894e-37,3.16393e-36,5.91408e-39,1.25842e-37,1.42785e-37,2.38168e-35,5.45816e-34,1.03694e-36,2.18198e-35,2.47916e-35,3.98721e-33,9.02188e-32,1.75599e-34,3.63328e-33,4.17448e-33
8.14943e-40,1.89729e-38,3.49721e-41,7.71548e-40,8.30033e-40,1.42785e-37,3.30543e-36,6.15975e-39,1.36894e-37,1.43428e-37,2.47916e-35,5.69211e-34,1.07759e-36,2.38168e-35,2.48110e-35,4.17448e-33,9.46601e-32,1.83492e-34,3.98721e-33,4.19055e-33
-3.49668e-41,-8.14827e-40,-1.49922e-42,-3.55999e-41,-3.31432e-41,-6.15910e-39,-1.42771e-37,-2.65375e-40,-6.18341e-39,-5.91359e-39,-1.07752e-36,-2.47900e-35,-4.67488e-38,-1.07773e-36,-1.03688e-36,-1.83484e-34,-4.17432e-33,-8.04163e-36,-1.84070e-34,-1.75593e-34
-3.31432e-41,-7.71463e-40,-1.42246e-42,-3.49668e-41,-3.04585e-41,-5.91359e-39,-1.36883e-37,-2.55123e-40,-6.15910e-39,-5.44743e-39,-1.03688e-36,-2.38156e-35,-4.50521e-38,-1.07752e-36,-9.52295e-37,-1.75593e-34,-3.98709e-33,-7.70902e-36,-1.83484e-34,-1.60475e-34
-3.04585e-41,-7.07797e-40,-1.30916e-42,-3.31432e-41,-2.70808e-41,-5.44743e-39,-1.25836e-37,-2.35439e-40,-5.91359e-39,-4.83625e-39,-9.52295e-37,-2.18191e-35,-4.14676e-38,-1.03688e-36,-8.42854e-37,-1.60475e-34,-3.63321e-33,-7.06368e-36,-1.75593e-34,-1.41338e-34
-2.70808e-41,-6.28033e-40,-1.16608e-42,-3.04585e-41,-2.31660e-41,-4.83625e-39,-1.11440e-37,-2.09486e-40,-5.44743e-39,-4.12386e-39,-8.42854e-37,-1.92536e-35,-3.68001e-38,-9.52295e-37,-7.16065e-37,-1.41338e-34,-3.18852e-33,-6.24116e-36,-1.60475e-34,-1.19471e-34
-2.31660e-41,-5.36045e-40,-9.99479e-43,-2.70808e-41,-1.88654e-41,-4.12386e-39,-9.47646e-38,-1.79062e-40,-4.83625e-39,-3.34551e-39,-7.16065e-37,-1.63030e-35,-3.13565e-38,-8.42854e-37,-5.78584e-37,-1.19471e-34,-2.68454e-33,-5.29422e-36,-1.41338e-34,-9.60460e-35
-1.88654e-41,-4.35554e-40,-8.15550e-43,-2.31660e-41,-1.43109e-41,-3.34551e-39,-7.66664e-38,-1.45620e-40,-4.12386e-39,-2.52848e-39,-5.78584e-37,-1.31287e-35,-2.54117e-38,-7.16065e-37,-4.35592e-37,-9.60460e-35,-2.14947e-33,-4.27139e-36,-1.19471e-34,-7.19702e-35
-1.43109e-41,-3.29725e-40,-6.19775e-43,-1.88654e-41,-9.60510e-42,-2.52848e-39,-5.77966e-38,-1.10303e-40,-3.34551e-39,-1.69189e-39,-4.35592e-37,-9.85350e-36,-1.91836e-38,-5.78584e-37,-2.90528e-37,-7.19702e-35,-1.60467e-33,-3.21124e-36,-9.60460e-35,-4.78179e-35
-9.60510e-42,-2.20939e-40,-4.16582e-43,-1.43109e-41,-4.82010e-42,-1.69189e-39,-3.85948e-38,-7.39400e-41,-2.52848e-39,-8.47297e-40,-2.90528e-37,-6.55557e-36,-1.28232e-38,-4.35592e-37,-1.45179e-37,-4.78179e-35,-1.06293e-33,-2.13929e-36,-7.19702e-35,-2.38337e-35
-4.82010e-42,-1.10753e-40,-2.09252e-43,-9.60510e-42,-2.48844e-45,-8.47297e-40,-1.93024e-38,-3.70726e-41,-1.69189e-39,-3.12529e-43,-1.45179e-37,-3.27048e-36,-6.41706e-39,-2.90528e-37,-3.71204e-41,-2.38337e-35,-5.28740e-34,-1.06814e-36,-4.78179e-35,-3.93298e-39
-2.48844e-45,-5.33319e-44,-1.16391e-46,-4.82010e-42,4.81527e-42,-3.12529e-43,-6.63809e-42,-1.46450e-44,-8.47297e-40,8.46692e-40,-3.71204e-41,-7.64644e-40,-1.78241e-42,-1.45179e-37,1.45107e-37,-3.93298e-39,-7.79005e-38,-1.95940e-40,-2.38337e-35,2.38261e-35
4.81527e-42,1.10649e-40,2.09027e-43,-2.48844e-45,9.60074e-42,8.46692e-40,1.92895e-38,3.70442e-41,-3.12529e-43,1.69135e-39,1.45107e-37,3.26900e-36,6.41362e-39,-3.71204e-41,2.90463e-37,2.38261e-35,5.28589e-34,1.06776e-36,-3.93298e-39,4.78110e-35
9.60074e-42,2.20845e-40,4.16379e-43,4.81527e-42,1.43073e-41,1.69135e-39,3.85832e-38,7.39145e-41,8.46692e-40,2.52803e-39,2.90463e-37,6.55424e-36,1.28201e-38,1.45107e-37,4.35539e-37,4.78110e-35,1.06280e-33,2.13895e-36,2.38261e-35,7.19647e-35
1.43073e-41,3.29647e-40,6.19609e-43,9.60074e-42,1.88629e-41,2.52803e-39,5.77871e-38,1.10282e-40,1.69135e-39,3.34520e-39,4.35539e-37,9.85241e-36,1.91811e-38,2.90463e-37,5.78549e-37,7.19647e-35,1.60456e-33,3.21096e-36,4.78110e-35,9.60422e-35
1.88629e-41,4.35500e-40,8.15434e-43,1.43073e-41,2.31649e-41,3.34520e-39,7.66597e-38,1.45606e-40,2.52803e-39,4.12373e-39,5.78549e-37,1.31280e-35,2.54100e-38,4.35539e-37,7.16050e-37,9.60422e-35,2.14939e-33,4.27121e-36,7.19647e-35,1.19470e-34
2.31649e-41,5.36021e-40,9.99428e-43,1.88629e-41,2.70813e-41,4.12373e-39,9.47617e-38,1.79056e-40,3.34520e-39,4.83632e-39,7.16050e-37,1.63027e-35,3.13558e-38,5.78549e-37,8.42864e-37,1.19470e-34,2.68451e-33,5.29415e-36,9.60422e-35,1.41339e-34
2.70813e-41,6.28043e-40,1.16610e-42,2.31649e-41,3.04607e-41,4.83632e-39,1.11442e-37,2.09489e-40,4.12373e-39,5.44772e-39,8.42864e-37,1.92538e-35,3.68006e-38,7.16050e-37,9.52329e-37,1.41339e-34,3.18854e-33,6.24122e-36,1.19470e-34,1.60479e-34
3.04607e-41,7.07845e-40,1.30926e-42,2.70813e-41,3.31472e-41,5.44772e-39,1.25842e-37,2.35453e-40,4.83632e-39,5.91408e-39,9.52329e-37,2.18198e-35,4.14693e-38,8.42864e-37,1.03694e-36,1.60479e-34,3.63328e-33,7.06386e-36,1.41339e-34,1.75599e-34
3.31472e-41,7.71548e-40,1.42264e-42,3.04607e-41,3.49721e-41,5.91408e-39,1.36894e-37,2.55146e-40,5.44772e-39,6.15975e-39,1.03694e-36,2.38168e-35,4.50548e-38,9.52329e-37,1.07759e-36,1.75599e-34,3.98721e-33,7.70932e-36,1.60479e-34,1.83492e-34
3.49721e-41,8.14943e-40,1.49947e-42,3.31472e-41,3.56058e-41,6.15975e-39,1.42785e-37,2.65404e-40,5.91408e-39,6.18411e-39,1.07759e-36,2.47916e-35,4.67523e-38,1.03694e-36,1.07781e-36,1.83492e-34,4.17448e-33,8.04201e-36,1.75599e-34,1.84079e-34
-1.49922e-42,-3.49668e-41,-6.42266e-44,-1.52585e-42,-1.42246e-42,-2.65375e-40,-6.15910e-39,-1.14209e-41,-2.66293e-40,-2.55123e-40,-4.67488e-38,-1.07752e-36,-2.02480e-39,-4.67337e-38,-4.50521e-38,-8.04163e-36,-1.83484e-34,-3.51520e-37,-8.06261e-36,-7.70902e-36
-1.42246e-42,-3.31432e-41,-6.09923e-44,-1.49922e-42,-1.30916e-42,-2.55123e-40,-5.91359e-39,-1.09923e-41,-2.65375e-40,-2.35439e-40,-4.50521e-38,-1.03688e-36,-1.95387e-39,-4.67488e-38,-4.14676e-38,-7.70902e-36,-1.75593e-34,-3.37500e-37,-8.04163e-36,-7.06368e-36
-1.30916e-42,-3.04585e-41,-5.62076e-44,-1.42246e-42,-1.16608e-42,-2.35439e-40,-5.44743e-39,-1.01606e-41,-2.55123e-40,-2.09486e-40,-4.14676e-38,-9.52295e-37,-1.80193e-39,-4.50521e-38,-3.68001e-38,-7.06368e-36,-1.60475e-34,-3.09966e-37,-7.70902e-36,-6.24116e-36
-1.16608e-42,-2.70808e-41,-5.01444e-44,-1.30916e-42,-9.99479e-43,-2.09486e-40,-4.83625e-39,-9.05828e-42,-2.35439e-40,-1.79062e-40,-3.68001e-38,-8.42854e-37,-1.60291e-39,-4.14676e-38,-3.13565e-38,-6.24116e-36,-1.41338e-34,-2.74651e-37,-7.06368e-36,-5.29422e-36
-9.99479e-43,-2.31660e-41,-4.30556e-44,-1.16608e-42,-8.15550e-43,-1.79062e-40,-4.12386e-39,-7.75939e-42,-2.09486e-40,-1.45620e-40,-3.13565e-38,-7.16065e-37,-1.36937e-39,-3.68001e-38,-2.54117e-38,-5.29422e-36,-1.19471e-34,-2.33710e-37,-6.24116e-36,-4.27139e-36
-8.15550e-43,-1.88654e-41,-3.51939e-44,-9.99479e-43,-6.19775e-43,-1.45620e-40,-3.34551e-39,-6.32387e-42,-1.79062e-40,-1.10303e-40,-2.54117e-38,-5.78584e-37,-1.11268e-39,-3.13565e-38,-1.91836e-38,-4.27139e-36,-9.60460e-35,-1.89156e-37,-5.29422e-36,-3.21124e-36
-6.19775e-43,-1.43109e-41,-2.67882e-44,-8.15550e-43,-4.16582e-43,-1.10303e-40,-2.52848e-39,-4.79956e-42,-1.45620e-40,-7.39400e-41,-1.91836e-38,-4.35592e-37,-8.41994e-40,-2.54117e-38,-1.28232e-38,-3.21124e-36,-7.19702e-35,-1.42622e-37,-4.27139e-36,-2.13929e-36
-4.16582e-43,-9.60510e-42,-1.80287e-44,-6.19775e-43,-2.09252e-43,-7.39400e-41,-1.69189e-39,-3.22241e-42,-1.10303e-40,-3.70726e-41,-1.28232e-38,-2.90528e-37,-5.63917e-40,-1.91836e-38,-6.41706e-39,-2.13929e-36,-4.78179e-35,-9.52363e-38,-3.21124e-36,-1.06814e-36
-2.09252e-43,-4.82010e-42,-9.06362e-45,-4.16582e-43,-1.16391e-46,-3.70726e-41,-8.47297e-40,-1.61735e-42,-7.39400e-41,-1.46450e-44,-6.41706e-39,-1.45179e-37,-2.82558e-40,-1.28232e-38,-1.78241e-42,-1.06814e-36,-2.38337e-35,-4.76246e-38,-2.13929e-36,-1.95940e-40
-1.16391e-46,-2.48844e-45,-5.46129e-48,-2.09252e-43,2.09027e-43,-1.46450e-44,-3.12529e-43,-6.84645e-46,-3.70726e-41,3.70442e-41,-1.78241e-42,-3.71204e-41,-8.48116e-44,-6.41706e-39,6.41362e-39,-1.95940e-40,-3.93298e-39,-9.63953e-42,-1.06814e-36,1.06776e-36
2.09027e-43,4.81527e-42,9.05305e-45,-1.16391e-46,4.16379e-43,3.70442e-41,8.46692e-40,1.61602e-42,-1.46450e-44,7.39145e-41,6.41362e-39,1.45107e-37,2.82394e-40,-1.78241e-42,1.28201e-38,1.06776e-36,2.38261e-35,4.76060e-38,-1.95940e-40,2.13895e-36
4.16379e-43,9.60074e-42,1.80192e-44,2.09027e-43,6.19609e-43,7.39145e-41,1.69135e-39,3.22122e-42,3.70442e-41,1.10282e-40,1.28201e-38,2.90463e-37,5.63771e-40,6.41362e-39,1.91811e-38,2.13895e-36,4.78110e-35,9.52197e-38,1.06776e-36,3.21096e-36
6.19609e-43,1.43073e-41,2.67804e-44,4.16379e-43,8.15434e-43,1.10282e-40,2.52803e-39,4.79859e-42,7.39145e-41,1.45606e-40,1.91811e-38,4.35539e-37,8.41875e-40,1.28201e-38,2.54100e-38,3.21096e-36,7.19647e-35,1.42608e-37,2.13895e-36,4.27121e-36
8.15434e-43,1.88629e-41,3.51885e-44,6.19609e-43,9.99428e-43,1.45606e-40,3.34520e-39,6.32322e-42,1.10282e-40,1.79056e-40,2.54100e-38,5.78549e-37,1.11260e-39,1.91811e-38,3.13558e-38,4.27121e-36,9.60422e-35,1.89147e-37,3.21096e-36,5.29415e-36
9.99428e-43,2.31649e-41,4.30533e-44,8.15434e-43,1.16610e-42,1.79056e-40,4.12373e-39,7.75912e-42,1.45606e-40,2.09489e-40,3.13558e-38,7.16050e-37,1.36934e-39,2.54100e-38,3.68006e-38,5.29415e-36,1.19470e-34,2.33706e-37,4.27121e-36,6.24122e-36
1.16610e-42,2.70813e-41,5.01456e-44,9.99428e-43,1.30926e-42,2.09489e-40,4.83632e-39,9.05845e-42,1.79056e-40,2.35453e-40,3.68006e-38,8.42864e-37,1.60293e-39,3.13558e-38,4.14693e-38,6.24122e-36,1.41339e-34,2.74653e-37,5.29415e-36,7.06386e-36
1.30926e-42,3.04607e-41,5.62126e-44,1.16610e-42,1.42264e-42,2.35453e-40,5.44772e-39,1.01612e-41,2.09489e-40,2.55146e-40,4.14693e-38,9.52329e-37,1.80201e-39,3.68006e-38,4.50548e-38,7.06386e-36,1.60479e-34,3.09975e-37,6.24122e-36,7.70932e-36
1.42264e-42,3.31472e-41,6.10009e-44,1.30926e-42,1.49947e-42,2.55146e-40,5.91408e-39,1.09934e-41,2.35453e-40,2.65404e-40,4.50548e-38,1.03694e-36,1.95400e-39,4.14693e-38,4.67523e-38,7.70932e-36,1.75599e-34,3.37515e-37,7.06386e-36,8.04201e-36
1.49947e-42,3.49721e-41,6.42382e-44,1.42264e-42,1.52612e-42,2.65404e-40,6.15975e-39,1.14223e-41,2.55146e-40,2.66325e-40,4.67523e-38,1.07759e-36,2.02496e-39,4.50548e-38,4.67375e-38,8.04201e-36,1.83492e-34,3.51539e-37,7.70932e-36,8.06302e-36
-6.42266e-44,-1.49922e-42,-2.74930e-45,-6.53476e-44,-6.09923e-44,-1.14209e-41,-2.65375e-40,-4.90994e-43,-1.14555e-41,-1.09923e-41,-2.02480e-39,-4.67488e-38,-8.75622e-41,-2.02321e-39,-1.95387e-39,-3.51520e-37,-8.04163e-36,-1.53295e-38,-3.52254e-37,-3.37500e-37
-6.09923e-44,-1.42246e-42,-2.61290e-45,-6.42266e-44,-5.62076e-44,-1.09923e-41,-2.55123e-40,-4.73048e-43,-1.14209e-41,-1.01606e-41,-1.95387e-39,-4.50521e-38,-8.45941e-41,-2.02480e-39,-1.80193e-39,-3.37500e-37,-7.70902e-36,-1.47384e-38,-3.51520e-37,-3.09966e-37
-5.62076e-44,-1.30916e-42,-2.41073e-45,-6.09923e-44,-5.01444e-44,-1.01606e-41,-2.35439e-40,-4.37886e-43,-1.09923e-41,-9.05828e-42,-1.80193e-39,-4.14676e-38,-7.81514e-41,-1.95387e-39,-1.60291e-39,-3.09966e-37,-7.06368e-36,-1.35641e-38,-3.37500e-37,-2.74651e-37
-5.01444e-44,-1.16608e-42,-2.15372e-45,-5.62076e-44,-4.30556e-44,-9.05828e-42,-2.09486e-40,-3.91060e-43,-1.01606e-41,-7.75939e-42,-1.60291e-39,-3.68001e-38,-6.96665e-41,-1.80193e-39,-1.36937e-39,-2.74651e-37,-6.24116e-36,-1.20491e-38,-3.09966e-37,-2.33710e-37
-4.30556e-44,-9.99479e-43,-1.85212e-45,-5.01444e-44,-3.51939e-44,-7.75939e-42,-1.79062e-40,-3.35624e-43,-9.05828e-42,-6.32387e-42,-1.36937e-39,-3.13565e-38,-5.96542e-41,-1.60291e-39,-1.11268e-39,-2.33710e-37,-5.29422e-36,-1.02815e-38,-2.74651e-37,-1.89156e-37
-3.51939e-44,-8.15550e-43,-1.51629e-45,-4.30556e-44,-2.67882e-44,-6.32387e-42,-1.45620e-40,-2.74054e-43,-7.75939e-42,-4.79956e-42,-1.11268e-39,-2.54117e-38,-4.85846e-41,-1.36937e-39,-8.41994e-40,-1.89156e-37,-4.27139e-36,-8.34486e-39,-2.33710e-37,-1.42622e-37
-2.67882e-44,-6.19775e-43,-1.15576e-45,-3.51939e-44,-1.80287e-44,-4.79956e-42,-1.10303e-40,-2.08357e-43,-6.32387e-42,-3.22241e-42,-8.41994e-40,-1.91836e-38,-3.68434e-41,-1.11268e-39,-5.63917e-40,-1.42622e-37,-3.21124e-36,-6.30812e-39,-1.89156e-37,-9.52363e-38
-1.80287e-44,-4.16582e-43,-7.78720e-46,-2.67882e-44,-9.06362e-45,-3.22241e-42,-7.39400e-41,-1.40085e-43,-4.79956e-42,-1.61735e-42,-5.63917e-40,-1.28232e-38,-2.47177e-41,-8.41994e-40,-2.82558e-40,-9.52363e-38,-2.13929e-36,-4.22101e-39,-1.42622e-37,-4.76246e-38
-9.06362e-45,-2.09252e-43,-3.91781e-46,-1.80287e-44,-5.46129e-48,-1.61735e-42,-3.70726e-41,-7.03738e-44,-3.22241e-42,-6.84645e-46,-2.82558e-40,-6.41706e-39,-1.23989e-41,-5.63917e-40,-8.48116e-44,-4.76246e-38,-1.06814e-36,-2.11365e-39,-9.52363e-38,-9.63953e-42
-5.46129e-48,-1.16391e-46,-2.57060e-49,-9.06362e-45,9.05305e-45,-6.84645e-46,-1.46450e-44,-3.19955e-47,-1.61735e-42,1.61602e-42,-8.48116e-44,-1.78241e-42,-4.00727e-45,-2.82558e-40,2.82394e-40,-9.63953e-42,-1.95940e-40,-4.68791e-43,-4.76246e-38,4.76060e-38
9.05305e-45,2.09027e-43,3.91284e-46,-5.46129e-48,1.80192e-44,1.61602e-42,3.70442e-41,7.03119e-44,-6.84645e-46,3.22122e-42,2.82394e-40,6.41362e-39,1.23912e-41,-8.48116e-44,5.63771e-40,4.76060e-38,1.06776e-36,2.11275e-39,-9.63953e-42,9.52197e-38
1.80192e-44,4.16379e-43,7.78273e-46,9.05305e-45,2.67804e-44,3.22122e-42,7.39145e-41,1.40029e-43,1.61602e-42,4.79859e-42,5.63771e-40,1.28201e-38,2.47107e-41,2.82394e-40,8.41875e-40,9.52197e-38,2.13895e-36,4.22021e-39,4.76060e-38,1.42608e-37
2.67804e-44,6.19609e-43,1.15540e-45,1.80192e-44,3.51885e-44,4.79859e-42,1.10282e-40,2.08312e-43,3.22122e-42,6.32322e-42,8.41875e-40,1.91811e-38,3.68379e-41,5.63771e-40,1.11260e-39,1.42608e-37,3.21096e-36,6.30747e-39,9.52197e-38,1.89147e-37
3.51885e-44,8.15434e-43,1.51604e-45,2.67804e-44,4.30533e-44,6.32322e-42,1.45606e-40,2.74024e-43,4.79859e-42,7.75912e-42,1.11260e-39,2.54100e-38,4.85809e-41,8.41875e-40,1.36934e-39,1.89147e-37,4.27121e-36,8.34443e-39,1.42608e-37,2.33706e-37
4.30533e-44,9.99428e-43,1.85202e-45,3.51885e-44,5.01456e-44,7.75912e-42,1.79056e-40,3.35612e-43,6.32322e-42,9.05845e-42,1.36934e-39,3.13558e-38,5.96528e-41,1.11260e-39,1.60293e-39,2.33706e-37,5.29415e-36,1.02814e-38,1.89147e-37,2.74653e-37
5.01456e-44,1.16610e-42,2.15378e-45,4.30533e-44,5.62126e-44,9.05845e-42,2.09489e-40,3.91068e-43,7.75912e-42,1.01612e-41,1.60293e-39,3.68006e-38,6.96676e-41,1.36934e-39,1.80201e-39,2.74653e-37,6.24122e-36,1.20492e-38,2.33706e-37,3.09975e-37
5.62126e-44,1.30926e-42,2.41096e-45,5.01456e-44,6.10009e-44,1.01612e-41,2.35453e-40,4.37916e-43,9.05845e-42,1.09934e-41,1.80201e-39,4.14693e-38,7.81552e-41,1.60293e-39,1.95400e-39,3.09975e-37,7.06386e-36,1.35645e-38,2.74653e-37,3.37515e-37
