"p^n-2_i,j","p^n-2_i-1,j","p^n-2_i+1,j","p^n-2_i,j-1","p^n-2_i,j+1","p^n-1_i,j","p^n-1_i-1,j","p^n-1_i+1,j","p^n-1_i,j-1","p^n-1_i,j+1","p^n_i,j","p^n_i-1,j","p^n_i+1,j","p^n_i,j-1","p^n_i,j+1","p^n+1_i,j","p^n+1_i-1,j","p^n+1_i+1,j","p^n+1_i,j-1","p^n+1_i,j+1"
1.18933e-13,2.84410e-12,4.96865e-15,1.21077e-13,1.15177e-13,5.85416e-11,1.20464e-09,2.78722e-12,5.94338e-11,5.69382e-11,8.46140e-09,1.50917e-07,4.48283e-10,8.55687e-09,8.28229e-09,4.76251e-07,6.18105e-06,3.16266e-08,4.80921e-07,4.67445e-07
1.15177e-13,2.76856e-12,4.78783e-15,1.18933e-13,1.09017e-13,5.69382e-11,1.17766e-09,2.69722e-12,5.85416e-11,5.42314e-11,8.28229e-09,1.48377e-07,4.36740e-10,8.46140e-09,7.96455e-09,4.67445e-07,6.08117e-06,3.09365e-08,4.76251e-07,4.51698e-07
1.09017e-13,2.63937e-12,4.50188e-15,1.15177e-13,9.94722e-14,5.42314e-11,1.13004e-09,2.55112e-12,5.69382e-11,4.99029e-11,7.96455e-09,1.43679e-07,4.17072e-10,8.28229e-09,7.42830e-09,4.51698e-07,5.89989e-06,2.97336e-08,4.67445e-07,4.24802e-07
9.94722e-14,2.43038e-12,4.07472e-15,1.09017e-13,8.55361e-14,4.99029e-11,1.05025e-09,2.32676e-12,5.42314e-11,4.33768e-11,7.42830e-09,1.35377e-07,3.85279e-10,7.96455e-09,6.57304e-09,4.24802e-07,5.58553e-06,2.77364e-08,4.51698e-07,3.81163e-07
8.55361e-14,2.11213e-12,3.47265e-15,9.94722e-14,6.65134e-14,4.33768e-11,9.24102e-10,2.00172e-12,4.99029e-11,3.41874e-11,6.57304e-09,1.21467e-07,3.36794e-10,7.42830e-09,5.30064e-09,3.81163e-07,5.06703e-06,2.45958e-08,4.24802e-07,3.14663e-07
6.65134e-14,1.66044e-12,2.67666e-15,8.55361e-14,4.24729e-14,3.41874e-11,7.38181e-10,1.56080e-12,4.33768e-11,2.22524e-11,5.30064e-09,9.96763e-08,2.67797e-10,6.57304e-09,3.56796e-09,3.14663e-07,4.26113e-06,1.99722e-08,3.81163e-07,2.21166e-07
4.24729e-14,1.07035e-12,1.69680e-15,6.65134e-14,1.46354e-14,2.22524e-11,4.86674e-10,1.00612e-12,3.41874e-11,8.24971e-12,3.56796e-09,6.84605e-08,1.77612e-10,5.30064e-09,1.48782e-09,2.21166e-07,3.09788e-06,1.37063e-08,3.14663e-07,1.11567e-07
1.69668e-15,4.24705e-14,6.81525e-17,5.82175e-16,2.67650e-15,1.00612e-12,2.22523e-11,4.51102e-14,3.69313e-13,1.56079e-12,1.77612e-10,3.56795e-09,8.56911e-12,7.25964e-11,2.67797e-10,1.37063e-08,2.21166e-07,7.76595e-10,6.48409e-09,1.99722e-08
2.67650e-15,6.65104e-14,1.08132e-16,1.69668e-15,3.47249e-15,1.56079e-12,3.41872e-11,7.05097e-14,1.00612e-12,2.00171e-12,2.67797e-10,5.30064e-09,1.30654e-11,1.77612e-10,3.36793e-10,1.99722e-08,3.14663e-07,1.15157e-09,1.37063e-08,2.45958e-08
3.47249e-15,8.55331e-14,1.41308e-16,2.67650e-15,4.07457e-15,2.00171e-12,4.33767e-11,9.12193e-14,1.56079e-12,2.32674e-12,3.36793e-10,6.57304e-09,1.66204e-11,2.67797e-10,3.85279e-10,2.45958e-08,3.81163e-07,1.43806e-09,1.99722e-08,2.77364e-08
4.07457e-15,9.94695e-14,1.67073e-16,3.47249e-15,4.50177e-15,2.32674e-12,4.99028e-11,1.06962e-13,2.00171e-12,2.55111e-12,3.85279e-10,7.42830e-09,1.92144e-11,3.36793e-10,4.17071e-10,2.77364e-08,4.24802e-07,1.63981e-09,2.45958e-08,2.97336e-08
4.50177e-15,1.09015e-13,1.85905e-16,4.07457e-15,4.78774e-15,2.55111e-12,5.42313e-11,1.18202e-13,2.32674e-12,2.69721e-12,4.17071e-10,7.96455e-09,2.09834e-11,3.85279e-10,4.36740e-10,2.97336e-08,4.51697e-07,1.77267e-09,2.77364e-08,3.09365e-08
4.78774e-15,1.15175e-13,1.98914e-16,4.50177e-15,4.96859e-15,2.69721e-12,5.69381e-11,1.25781e-13,2.55111e-12,2.78721e-12,4.36740e-10,8.28228e-09,2.21214e-11,4.17071e-10,4.48283e-10,3.09365e-08,4.67445e-07,1.85538e-09,2.97336e-08,3.16266e-08
4.96859e-15,1.18932e-13,2.07402e-16,4.78774e-15,5.07531e-15,2.78721e-12,5.85415e-11,1.30612e-13,2.69721e-12,2.83911e-12,4.48283e-10,8.46139e-09,2.28146e-11,4.36740e-10,4.54659e-10,3.16266e-08,4.76251e-07,1.90427e-09,3.09365e-08,3.20007e-08
5.07531e-15,1.21076e-13,2.12556e-16,4.96859e-15,5.13044e-15,2.83911e-12,5.94337e-11,1.33485e-13,2.78721e-12,2.86544e-12,4.54659e-10,8.55686e-09,2.32104e-11,4.48283e-10,4.57789e-10,3.20007e-08,4.80921e-07,1.93148e-09,3.16266e-08,3.21819e-08
5.13044e-15,1.22155e-13,2.15281e-16,5.07531e-15,5.14736e-15,2.86544e-12,5.98739e-11,1.34980e-13,2.83911e-12,2.87344e-12,4.57789e-10,8.60243e-09,2.34099e-11,4.54659e-10,4.58722e-10,3.21819e-08,4.83143e-07,1.94493e-09,3.20007e-08,3.22355e-08
5.14736e-15,1.22481e-13,2.16127e-16,5.13044e-15,5.13046e-15,2.87344e-12,6.00055e-11,1.35440e-13,2.86544e-12,2.86544e-12,4.58722e-10,8.61581e-09,2.34702e-11,4.57789e-10,4.57789e-10,3.22355e-08,4.83794e-07,1.94896e-09,3.21819e-08,3.21819e-08
5.13046e-15,1.22155e-13,2.15282e-16,5.14736e-15,5.07534e-15,2.86544e-12,5.98739e-11,1.34980e-13,2.87344e-12,2.83911e-12,4.57789e-10,8.60244e-09,2.34099e-11,4.58722e-10,4.54659e-10,3.21819e-08,4.83143e-07,1.94493e-09,3.22355e-08,3.20007e-08
5.07534e-15,1.21077e-13,2.12558e-16,5.13046e-15,4.96865e-15,2.83911e-12,5.94338e-11,1.33485e-13,2.86544e-12,2.78722e-12,4.54659e-10,8.55687e-09,2.32104e-11,4.57789e-10,4.48283e-10,3.20007e-08,4.80921e-07,1.93148e-09,3.21819e-08,3.16266e-08
4.96865e-15,1.18933e-13,2.07405e-16,5.07534e-15,4.78783e-15,2.78722e-12,5.85416e-11,1.30612e-13,2.83911e-12,2.69722e-12,4.48283e-10,8.46140e-09,2.28146e-11,4.54659e-10,4.36740e-10,3.16266e-08,4.76251e-07,1.90427e-09,3.20007e-08,3.09365e-08
4.78783e-15,1.15177e-13,1.98919e-16,4.96865e-15,4.50188e-15,2.69722e-12,5.69382e-11,1.25781e-13,2.78722e-12,2.55112e-12,4.36740e-10,8.28229e-09,2.21214e-11,4.48283e-10,4.17072e-10,3.09365e-08,4.67445e-07,1.85538e-09,3.16266e-08,2.97336e-08
4.50188e-15,1.09017e-13,1.85911e-16,4.78783e-15,4.07472e-15,2.55112e-12,5.42314e-11,1.18202e-13,2.69722e-12,2.32676e-12,4.17072e-10,7.96455e-09,2.09834e-11,4.36740e-10,3.85279e-10,2.97336e-08,4.51698e-07,1.77268e-09,3.09365e-08,2.77364e-08
4.07472e-15,9.94722e-14,1.67080e-16,4.50188e-15,3.47265e-15,2.32676e-12,4.99029e-11,1.06963e-13,2.55112e-12,2.00172e-12,3.85279e-10,7.42830e-09,1.92144e-11,4.17072e-10,3.36794e-10,2.77364e-08,4.24802e-07,1.63981e-09,2.97336e-08,2.45958e-08
3.47265e-15,8.55361e-14,1.41316e-16,4.07472e-15,2.67666e-15,2.00172e-12,4.33768e-11,9.12201e-14,2.32676e-12,1.56080e-12,3.36794e-10,6.57304e-09,1.66205e-11,3.85279e-10,2.67797e-10,2.45958e-08,3.81163e-07,1.43806e-09,2.77364e-08,1.99722e-08
2.67666e-15,6.65134e-14,1.08140e-16,3.47265e-15,1.69680e-15,1.56080e-12,3.41874e-11,7.05105e-14,2.00172e-12,1.00612e-12,2.67797e-10,5.30064e-09,1.30654e-11,3.36794e-10,1.77612e-10,1.99722e-08,3.14663e-07,1.15157e-09,2.45958e-08,1.37063e-08
1.69680e-15,4.24729e-14,6.81582e-17,2.67666e-15,5.82222e-16,1.00612e-12,2.22524e-11,4.51107e-14,1.56080e-12,3.69317e-13,1.77612e-10,3.56796e-09,8.56913e-12,2.67797e-10,7.25966e-11,1.37063e-08,2.21166e-07,7.76596e-10,1.99722e-08,6.48410e-09
6.81525e-17,1.69668e-15,2.74984e-18,2.33090e-17,1.08132e-16,4.51102e-14,1.00612e-12,2.00936e-15,1.64303e-14,7.05097e-14,8.56911e-12,1.77612e-10,4.04255e-13,3.45323e-12,1.30654e-11,7.76595e-10,1.37063e-08,4.14029e-11,3.52360e-10,1.15157e-09
1.08132e-16,2.67650e-15,4.38341e-18,6.81525e-17,1.41308e-16,7.05097e-14,1.56079e-12,3.15974e-15,4.51102e-14,9.12193e-14,1.30654e-11,2.67797e-10,6.21739e-13,8.56911e-12,1.66204e-11,1.15157e-09,1.99722e-08,6.22073e-11,7.76595e-10,1.43806e-09
1.41308e-16,3.47249e-15,5.76272e-18,1.08132e-16,1.67073e-16,9.12193e-14,2.00171e-12,4.11718e-15,7.05097e-14,1.06962e-13,1.66204e-11,3.36793e-10,7.98342e-13,1.30654e-11,1.92144e-11,1.43806e-09,2.45958e-08,7.85892e-11,1.15157e-09,1.63981e-09
1.67073e-16,4.07457e-15,6.85780e-18,1.41308e-16,1.85905e-16,1.06962e-13,2.32674e-12,4.86379e-15,9.12193e-14,1.18202e-13,1.92144e-11,3.85279e-10,9.31334e-13,1.66204e-11,2.09834e-11,1.63981e-09,2.77364e-08,9.05170e-11,1.43806e-09,1.77267e-09
1.85905e-16,4.50177e-15,7.67867e-18,1.67073e-16,1.98914e-16,1.18202e-13,2.55111e-12,5.41229e-15,1.06962e-13,1.25781e-13,2.09834e-11,4.17071e-10,1.02517e-12,1.92144e-11,2.21214e-11,1.77267e-09,2.97336e-08,9.86440e-11,1.63981e-09,1.85538e-09
1.98914e-16,4.78774e-15,8.26116e-18,1.85905e-16,2.07402e-16,1.25781e-13,2.69721e-12,5.79342e-15,1.18202e-13,1.30612e-13,2.21214e-11,4.36740e-10,1.08767e-12,2.09834e-11,2.28146e-11,1.85538e-09,3.09365e-08,1.03873e-10,1.77267e-09,1.90427e-09
2.07402e-16,4.96859e-15,8.65158e-18,1.98914e-16,2.12556e-16,1.30612e-13,2.78721e-12,6.04369e-15,1.25781e-13,1.33485e-13,2.28146e-11,4.48283e-10,1.12704e-12,2.21214e-11,2.32104e-11,1.90427e-09,3.16266e-08,1.07061e-10,1.85538e-09,1.93148e-09
2.12556e-16,5.07531e-15,8.89458e-18,2.07402e-16,2.15281e-16,1.33485e-13,2.83911e-12,6.19663e-15,1.30612e-13,1.34980e-13,2.32104e-11,4.54659e-10,1.15021e-12,2.28146e-11,2.34099e-11,1.93148e-09,3.20007e-08,1.08885e-10,1.90427e-09,1.94493e-09
2.15281e-16,5.13044e-15,9.02555e-18,2.12556e-16,2.16127e-16,1.34980e-13,2.86544e-12,6.27788e-15,1.33485e-13,1.35440e-13,2.34099e-11,4.57789e-10,1.16217e-12,2.32104e-11,2.34702e-11,1.94493e-09,3.21819e-08,1.09805e-10,1.93148e-09,1.94896e-09
2.16127e-16,5.14736e-15,9.06672e-18,2.15281e-16,2.15282e-16,1.35440e-13,2.87344e-12,6.30321e-15,1.34980e-13,1.34980e-13,2.34702e-11,4.58722e-10,1.16583e-12,2.34099e-11,2.34099e-11,1.94896e-09,3.22355e-08,1.10084e-10,1.94493e-09,1.94493e-09
2.15282e-16,5.13046e-15,9.02560e-18,2.16127e-16,2.12558e-16,1.34980e-13,2.86544e-12,6.27789e-15,1.35440e-13,1.33485e-13,2.34099e-11,4.57789e-10,1.16217e-12,2.34702e-11,2.32104e-11,1.94493e-09,3.21819e-08,1.09805e-10,1.94896e-09,1.93148e-09
2.12558e-16,5.07534e-15,8.89469e-18,2.15282e-16,2.07405e-16,1.33485e-13,2.83911e-12,6.19664e-15,1.34980e-13,1.30612e-13,2.32104e-11,4.54659e-10,1.15021e-12,2.34099e-11,2.28146e-11,1.93148e-09,3.20007e-08,1.08885e-10,1.94493e-09,1.90427e-09
2.07405e-16,4.96865e-15,8.65175e-18,2.12558e-16,1.98919e-16,1.30612e-13,2.78722e-12,6.04372e-15,1.33485e-13,1.25781e-13,2.28146e-11,4.48283e-10,1.12704e-12,2.32104e-11,2.21214e-11,1.90427e-09,3.16266e-08,1.07061e-10,1.93148e-09,1.85538e-09
1.98919e-16,4.78783e-15,8.26139e-18,2.07405e-16,1.85911e-16,1.25781e-13,2.69722e-12,5.79346e-15,1.30612e-13,1.18202e-13,2.21214e-11,4.36740e-10,1.08767e-12,2.28146e-11,2.09834e-11,1.85538e-09,3.09365e-08,1.03873e-10,1.90427e-09,1.77268e-09
1.85911e-16,4.50188e-15,7.67896e-18,1.98919e-16,1.67080e-16,1.18202e-13,2.55112e-12,5.41233e-15,1.25781e-13,1.06963e-13,2.09834e-11,4.17072e-10,1.02518e-12,2.21214e-11,1.92144e-11,1.77268e-09,2.97336e-08,9.86440e-11,1.85538e-09,1.63981e-09
1.67080e-16,4.07472e-15,6.85814e-18,1.85911e-16,1.41316e-16,1.06963e-13,2.32676e-12,4.86384e-15,1.18202e-13,9.12201e-14,1.92144e-11,3.85279e-10,9.31336e-13,2.09834e-11,1.66205e-11,1.63981e-09,2.77364e-08,9.05171e-11,1.77268e-09,1.43806e-09
1.41316e-16,3.47265e-15,5.76309e-18,1.67080e-16,1.08140e-16,9.12201e-14,2.00172e-12,4.11723e-15,1.06963e-13,7.05105e-14,1.66205e-11,3.36794e-10,7.98345e-13,1.92144e-11,1.30654e-11,1.43806e-09,2.45958e-08,7.85893e-11,1.63981e-09,1.15157e-09
1.08140e-16,2.67666e-15,4.38376e-18,1.41316e-16,6.81582e-17,7.05105e-14,1.56080e-12,3.15979e-15,9.12201e-14,4.51107e-14,1.30654e-11,2.67797e-10,6.21742e-13,1.66205e-11,8.56913e-12,1.15157e-09,1.99722e-08,6.22074e-11,1.43806e-09,7.76596e-10
6.81582e-17,1.69680e-15,2.75011e-18,1.08140e-16,2.33112e-17,4.51107e-14,1.00612e-12,2.00939e-15,7.05105e-14,1.64305e-14,8.56913e-12,1.77612e-10,4.04257e-13,1.30654e-11,3.45324e-12,7.76596e-10,1.37063e-08,4.14029e-11,1.15157e-09,3.52361e-10
2.74984e-18,6.81525e-17,1.11366e-19,9.38051e-19,4.38341e-18,2.00936e-15,4.51102e-14,8.90336e-17,7.27264e-16,3.15974e-15,4.04255e-13,8.56911e-12,1.87552e-14,1.61205e-13,6.21739e-13,4.14029e-11,7.76595e-10,2.11345e-12,1.82500e-11,6.22073e-11
4.38341e-18,1.08132e-16,1.78210e-19,2.74984e-18,5.76272e-18,3.15974e-15,7.05097e-14,1.40699e-16,2.00936e-15,4.11718e-15,6.21739e-13,1.30654e-11,2.90449e-14,4.04255e-13,7.98342e-13,6.22073e-11,1.15157e-09,3.20795e-12,4.14029e-11,7.85892e-11
5.76272e-18,1.41308e-16,2.35471e-19,4.38341e-18,6.85780e-18,4.11718e-15,9.12193e-14,1.84430e-16,3.15974e-15,4.86379e-15,7.98342e-13,1.66204e-11,3.75843e-14,6.21739e-13,9.31334e-13,7.85892e-11,1.43806e-09,4.09201e-12,6.22073e-11,9.05170e-11
6.85780e-18,1.67073e-16,2.81785e-19,5.76272e-18,7.67867e-18,4.86379e-15,1.06962e-13,2.19267e-16,4.11718e-15,5.41229e-15,9.31334e-13,1.92144e-11,4.41883e-14,7.98342e-13,1.02517e-12,9.05170e-11,1.63981e-09,4.75498e-12,7.85892e-11,9.86440e-11
7.67867e-18,1.85905e-16,3.17256e-19,6.85780e-18,8.26116e-18,5.41229e-15,1.18202e-13,2.45491e-16,4.86379e-15,5.79342e-15,1.02517e-12,2.09834e-11,4.89870e-14,9.31334e-13,1.08767e-12,9.86440e-11,1.77267e-09,5.22102e-12,9.05170e-11,1.03873e-10
8.26116e-18,1.98914e-16,3.43015e-19,7.67867e-18,8.65158e-18,5.79342e-15,1.25781e-13,2.64190e-16,5.41229e-15,6.04369e-15,1.08767e-12,2.21214e-11,5.22819e-14,1.02517e-12,1.12704e-12,1.03873e-10,1.85538e-09,5.53038e-12,9.86440e-11,1.07061e-10
8.65158e-18,2.07402e-16,3.60686e-19,8.26116e-18,8.89458e-18,6.04369e-15,1.30612e-13,2.76789e-16,5.79342e-15,6.19663e-15,1.12704e-12,2.28146e-11,5.44201e-14,1.08767e-12,1.15021e-12,1.07061e-10,1.90427e-09,5.72472e-12,1.03873e-10,1.08885e-10
8.89458e-18,2.12556e-16,3.71920e-19,8.65158e-18,9.02555e-18,6.19663e-15,1.33485e-13,2.84670e-16,6.04369e-15,6.27788e-15,1.15021e-12,2.32104e-11,5.57131e-14,1.12704e-12,1.16217e-12,1.08885e-10,1.93148e-09,5.83888e-12,1.07061e-10,1.09805e-10
9.02555e-18,2.15281e-16,3.78077e-19,8.89458e-18,9.06672e-18,6.27788e-15,1.34980e-13,2.88936e-16,6.19663e-15,6.30321e-15,1.16217e-12,2.34099e-11,5.63945e-14,1.15021e-12,1.16583e-12,1.09805e-10,1.94493e-09,5.89772e-12,1.08885e-10,1.10084e-10
9.06672e-18,2.16127e-16,3.80031e-19,9.02555e-18,9.02560e-18,6.30321e-15,1.35440e-13,2.90279e-16,6.27788e-15,6.27789e-15,1.16583e-12,2.34702e-11,5.66059e-14,1.16217e-12,1.16217e-12,1.10084e-10,1.94896e-09,5.91575e-12,1.09805e-10,1.09805e-10
9.02560e-18,2.15282e-16,3.78080e-19,9.06672e-18,8.89469e-18,6.27789e-15,1.34980e-13,2.88936e-16,6.30321e-15,6.19664e-15,1.16217e-12,2.34099e-11,5.63945e-14,1.16583e-12,1.15021e-12,1.09805e-10,1.94493e-09,5.89772e-12,1.10084e-10,1.08885e-10
8.89469e-18,2.12558e-16,3.71926e-19,9.02560e-18,8.65175e-18,6.19664e-15,1.33485e-13,2.84671e-16,6.27789e-15,6.04372e-15,1.15021e-12,2.32104e-11,5.57131e-14,1.16217e-12,1.12704e-12,1.08885e-10,1.93148e-09,5.83889e-12,1.09805e-10,1.07061e-10
8.65175e-18,2.07405e-16,3.60695e-19,8.89469e-18,8.26139e-18,6.04372e-15,1.30612e-13,2.76790e-16,6.19664e-15,5.79346e-15,1.12704e-12,2.28146e-11,5.44202e-14,1.15021e-12,1.08767e-12,1.07061e-10,1.90427e-09,5.72473e-12,1.08885e-10,1.03873e-10
8.26139e-18,1.98919e-16,3.43027e-19,8.65175e-18,7.67896e-18,5.79346e-15,1.25781e-13,2.64192e-16,6.04372e-15,5.41233e-15,1.08767e-12,2.21214e-11,5.22820e-14,1.12704e-12,1.02518e-12,1.03873e-10,1.85538e-09,5.53038e-12,1.07061e-10,9.86440e-11
7.67896e-18,1.85911e-16,3.17271e-19,8.26139e-18,6.85814e-18,5.41233e-15,1.18202e-13,2.45493e-16,5.79346e-15,4.86384e-15,1.02518e-12,2.09834e-11,4.89872e-14,1.08767e-12,9.31336e-13,9.86440e-11,1.77268e-09,5.22103e-12,1.03873e-10,9.05171e-11
6.85814e-18,1.67080e-16,2.81802e-19,7.67896e-18,5.76309e-18,4.86384e-15,1.06963e-13,2.19269e-16,5.41233e-15,4.11723e-15,9.31336e-13,1.92144e-11,4.41885e-14,1.02518e-12,7.98345e-13,9.05171e-11,1.63981e-09,4.75499e-12,9.86440e-11,7.85893e-11
5.76309e-18,1.41316e-16,2.35490e-19,6.85814e-18,4.38376e-18,4.11723e-15,9.12201e-14,1.84432e-16,4.86384e-15,3.15979e-15,7.98345e-13,1.66205e-11,3.75845e-14,9.31336e-13,6.21742e-13,7.85893e-11,1.43806e-09,4.09201e-12,9.05171e-11,6.22074e-11
4.38376e-18,1.08140e-16,1.78227e-19,5.76309e-18,2.75011e-18,3.15979e-15,7.05105e-14,1.40701e-16,4.11723e-15,2.00939e-15,6.21742e-13,1.30654e-11,2.90450e-14,7.98345e-13,4.04257e-13,6.22074e-11,1.15157e-09,3.20795e-12,7.85893e-11,4.14029e-11
2.75011e-18,6.81582e-17,1.11379e-19,4.38376e-18,9.38157e-19,2.00939e-15,4.51107e-14,8.90354e-17,3.15979e-15,7.27278e-16,4.04257e-13,8.56913e-12,1.87554e-14,6.21742e-13,1.61206e-13,4.14029e-11,7.76596e-10,2.11345e-12,6.22074e-11,1.82500e-11
1.11366e-19,2.74984e-18,4.52444e-21,3.79105e-20,1.78210e-19,8.90336e-17,2.00936e-15,3.92801e-18,3.20566e-17,1.40699e-16,1.87552e-14,4.04255e-13,8.59066e-16,7.41882e-15,2.90449e-14,2.11345e-12,4.14029e-11,1.04466e-13,9.12238e-13,3.20795e-12
1.78210e-19,4.38341e-18,7.26355e-21,1.11366e-19,2.35471e-19,1.40699e-16,3.15974e-15,6.23286e-18,8.90336e-17,1.84430e-16,2.90449e-14,6.21739e-13,1.33784e-15,1.87552e-14,3.75843e-14,3.20795e-12,6.22073e-11,1.59851e-13,2.11345e-12,4.09201e-12
2.35471e-19,5.76272e-18,9.63864e-21,1.78210e-19,2.81785e-19,1.84430e-16,4.11718e-15,8.21137e-18,1.40699e-16,2.19267e-16,3.75843e-14,7.98342e-13,1.74240e-15,2.90449e-14,4.41883e-14,4.09201e-12,7.85892e-11,2.05555e-13,3.20795e-12,4.75498e-12
2.81785e-19,6.85780e-18,1.15902e-20,2.35471e-19,3.17256e-19,2.19267e-16,4.86379e-15,9.81617e-18,1.84430e-16,2.45491e-16,4.41883e-14,9.31334e-13,2.06237e-15,3.75843e-14,4.89870e-14,4.75498e-12,9.05170e-11,2.40720e-13,4.09201e-12,5.22102e-12
3.17256e-19,7.67867e-18,1.31127e-20,2.81785e-19,3.43015e-19,2.45491e-16,5.41229e-15,1.10496e-17,2.19267e-16,2.64190e-16,4.89870e-14,1.02517e-12,2.30085e-15,4.41883e-14,5.22819e-14,5.22102e-12,9.86440e-11,2.66140e-13,4.75498e-12,5.53038e-12
3.43015e-19,8.26116e-18,1.42405e-20,3.17256e-19,3.60686e-19,2.64190e-16,5.79342e-15,1.19489e-17,2.45491e-16,2.76789e-16,5.22819e-14,1.08767e-12,2.46900e-15,4.89870e-14,5.44201e-14,5.53038e-12,1.03873e-10,2.83504e-13,5.22102e-12,5.72472e-12
3.60686e-19,8.65158e-18,1.50299e-20,3.43015e-19,3.71920e-19,2.76789e-16,6.04369e-15,1.25685e-17,2.64190e-16,2.84670e-16,5.44201e-14,1.12704e-12,2.58103e-15,5.22819e-14,5.57131e-14,5.72472e-12,1.07061e-10,2.94718e-13,5.53038e-12,5.83888e-12
3.71920e-19,8.89458e-18,1.55410e-20,3.60686e-19,3.78077e-19,2.84670e-16,6.19663e-15,1.29641e-17,2.76789e-16,2.88936e-16,5.57131e-14,1.15021e-12,2.65041e-15,5.44201e-14,5.63945e-14,5.83888e-12,1.08885e-10,3.01471e-13,5.72472e-12,5.89772e-12
3.78077e-19,9.02555e-18,1.58251e-20,3.71920e-19,3.80031e-19,2.88936e-16,6.27788e-15,1.31816e-17,2.84670e-16,2.90279e-16,5.63945e-14,1.16217e-12,2.68767e-15,5.57131e-14,5.66059e-14,5.89772e-12,1.09805e-10,3.05019e-13,5.83888e-12,5.91575e-12
3.80031e-19,9.06672e-18,1.59160e-20,3.78077e-19,3.78080e-19,2.90279e-16,6.30321e-15,1.32507e-17,2.88936e-16,2.88936e-16,5.66059e-14,1.16583e-12,2.69935e-15,5.63945e-14,5.63945e-14,5.91575e-12,1.10084e-10,3.06119e-13,5.89772e-12,5.89772e-12
3.78080e-19,9.02560e-18,1.58253e-20,3.80031e-19,3.71926e-19,2.88936e-16,6.27789e-15,1.31816e-17,2.90279e-16,2.84671e-16,5.63945e-14,1.16217e-12,2.68767e-15,5.66059e-14,5.57131e-14,5.89772e-12,1.09805e-10,3.05019e-13,5.91575e-12,5.83889e-12
3.71926e-19,8.89469e-18,1.55413e-20,3.78080e-19,3.60695e-19,2.84671e-16,6.19664e-15,1.29641e-17,2.88936e-16,2.76790e-16,5.57131e-14,1.15021e-12,2.65042e-15,5.63945e-14,5.44202e-14,5.83889e-12,1.08885e-10,3.01471e-13,5.89772e-12,5.72473e-12
3.60695e-19,8.65175e-18,1.50303e-20,3.71926e-19,3.43027e-19,2.76790e-16,6.04372e-15,1.25686e-17,2.84671e-16,2.64192e-16,5.44202e-14,1.12704e-12,2.58104e-15,5.57131e-14,5.22820e-14,5.72473e-12,1.07061e-10,2.94718e-13,5.83889e-12,5.53038e-12
3.43027e-19,8.26139e-18,1.42412e-20,3.60695e-19,3.17271e-19,2.64192e-16,5.79346e-15,1.19490e-17,2.76790e-16,2.45493e-16,5.22820e-14,1.08767e-12,2.46901e-15,5.44202e-14,4.89872e-14,5.53038e-12,1.03873e-10,2.83504e-13,5.72473e-12,5.22103e-12
3.17271e-19,7.67896e-18,1.31134e-20,3.43027e-19,2.81802e-19,2.45493e-16,5.41233e-15,1.10497e-17,2.64192e-16,2.19269e-16,4.89872e-14,1.02518e-12,2.30086e-15,5.22820e-14,4.41885e-14,5.22103e-12,9.86440e-11,2.66141e-13,5.53038e-12,4.75499e-12
2.81802e-19,6.85814e-18,1.15911e-20,3.17271e-19,2.35490e-19,2.19269e-16,4.86384e-15,9.81631e-18,2.45493e-16,1.84432e-16,4.41885e-14,9.31336e-13,2.06239e-15,4.89872e-14,3.75845e-14,4.75499e-12,9.05171e-11,2.40721e-13,5.22103e-12,4.09201e-12
2.35490e-19,5.76309e-18,9.63956e-21,2.81802e-19,1.78227e-19,1.84432e-16,4.11723e-15,8.21152e-18,2.19269e-16,1.40701e-16,3.75845e-14,7.98345e-13,1.74241e-15,4.41885e-14,2.90450e-14,4.09201e-12,7.85893e-11,2.05555e-13,4.75499e-12,3.20795e-12
1.78227e-19,4.38376e-18,7.26439e-21,2.35490e-19,1.11379e-19,1.40701e-16,3.15979e-15,6.23299e-18,1.84432e-16,8.90354e-17,2.90450e-14,6.21742e-13,1.33785e-15,3.75845e-14,1.87554e-14,3.20795e-12,6.22074e-11,1.59852e-13,4.09201e-12,2.11345e-12
1.11379e-19,2.75011e-18,4.52508e-21,1.78227e-19,3.79156e-20,8.90354e-17,2.00939e-15,3.92810e-18,1.40701e-16,3.20574e-17,1.87554e-14,4.04257e-13,8.59075e-16,2.90450e-14,7.41889e-15,2.11345e-12,4.14029e-11,1.04467e-13,3.20795e-12,9.12241e-13
4.52444e-21,1.11366e-19,1.84308e-22,1.53750e-21,7.26355e-21,3.92801e-18,8.90336e-17,1.72669e-19,1.40803e-18,6.23286e-18,8.59066e-16,1.87552e-14,3.89549e-17,3.37646e-16,1.33784e-15,1.04466e-13,2.11345e-12,5.03864e-15,4.43846e-14,1.59851e-13
7.26355e-21,1.78210e-19,2.96700e-22,4.52444e-21,9.63864e-21,6.23286e-18,1.40699e-16,2.74936e-19,3.92801e-18,8.21137e-18,1.33784e-15,2.90449e-14,6.09461e-17,8.59066e-16,1.74240e-15,1.59851e-13,3.20795e-12,7.76047e-15,1.04466e-13,2.05555e-13
9.63864e-21,2.35471e-19,3.95168e-22,7.26355e-21,1.15902e-20,8.21137e-18,1.84430e-16,3.63768e-19,6.23286e-18,9.81617e-18,1.74240e-15,3.75843e-14,7.98106e-17,1.33784e-15,2.06237e-15,2.05555e-13,4.09201e-12,1.00474e-14,1.59851e-13,2.40720e-13
